754, 0020F4DFF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.00E+14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.11E+16,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1.10E+15,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1.11E+17,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1.11E+15,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1.01E+17,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01E+13,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,32454,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.01E+28,,
755, 0020F4DFF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.11E+13,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1.01E+16,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1.11E+15,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1.00E+15,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.10E+15,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1.00E+17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+13,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 251DB,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1.01E+28,,
756, 0020F4DFF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.01E+13,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1.11E+14,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1.01E+16,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1.01E+15,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1.00E+17,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 3C809,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.01E+28,,
757, 0028E4DFF,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.00E+11,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1.10E+17,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1.10E+13,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1.11E+16,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1.10E+15,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1.01E+17,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1.30E+37,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.01E+28,,
758, 0028E4DFF,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.11E+15,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1.01E+17,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1.00E+14,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1.11E+16,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1.10E+15,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1.11E+17,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 14B9A,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1.01E+28,,
759, 000AE4DFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1.00E+17,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1.11E+13,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1.01E+16,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1.11E+15,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1.00E+15,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 3D56D,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1.01E+28,,
760, 000AE4DFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.01E+15,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1.00E+17,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1.01E+13,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1.11E+14,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1.01E+12,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1.01E+16,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 25F3F,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.01E+28,,
761, 000AE4DFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1.01E+17,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1.01E+11,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.10E+17,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1.10E+13,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.11E+16,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01E+13,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 316F1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.01E+28,,
762, 001A64DFF,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1.10E+17,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1.11E+15,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1.01E+17,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1.11E+13,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1.11E+16,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01E+13,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 08D1E,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1.01E+28,,
763, 003864DFF,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.11E+15,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1.00E+15,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1.10E+15,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1.00E+17,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1.11E+13,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1.01E+16,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01E+13,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1, 1FCB3,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.01E+28,,
764, 001074DFF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.01E+12,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1.01E+16,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.01E+15,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1.00E+17,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1.01E+13,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1.00E+15,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+13,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,8547,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1.01E+28,,
765, 001274DFF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.01E+13,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1.11E+16,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1.10E+15,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1.01E+17,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1.01E+11,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1.11E+17,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01E+13,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0, 30DDC,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.01E+28,,
766, 0002F4DFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.00E+14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.11E+16,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1.10E+15,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1.10E+17,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1.11E+15,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1.01E+17,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.01E+13,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,26991,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.01E+28,,
767, 0020F4DFF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.11E+13,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1.01E+16,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.11E+15,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1.11E+14,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1.10E+15,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1.00E+17,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+13,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0, 3E0FE,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0, 1DFF,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1.01E+28,,
